ratio	counts
0.4943625325238508	30135
0.49522983521248914	30140
0.49609713790112747	30151
0.49696444058976585	30157
0.4978317432784042	30170
0.4986990459670425	30178
0.49956634865568084	30190
0.5004336513443192	30198
0.5013009540329575	30210
0.5021682567215958	30221
0.5030355594102341	30228
0.5039028620988725	30235
0.5047701647875108	30240
0.5056374674761491	30246
0.5065047701647876	30252
0.5073720728534259	30263
0.5082393755420642	30269
0.5091066782307025	30274
0.5099739809193409	30285
0.5108412836079792	30294
0.5117085862966175	30302
0.5125758889852559	30315
0.5134431916738942	30324
0.5143104943625325	30338
0.5151777970511708	30348
0.5160450997398092	30363
0.5169124024284475	30369
0.5177797051170858	30378
0.5186470078057241	30384
0.5195143104943626	30389
0.5203816131830009	30397
0.5212489158716392	30406
0.5221162185602776	30419
0.5229835212489159	30428
0.5238508239375542	30433
0.5247181266261925	30442
0.5255854293148309	30451
0.5264527320034692	30458
0.5273200346921075	30464
0.5281873373807459	30475
0.5290546400693842	30479
0.5299219427580225	30481
0.5307892454466608	30486
0.5316565481352992	30494
0.5325238508239376	30508
0.5333911535125759	30513
0.5342584562012143	30514
0.5351257588898526	30523
0.5359930615784909	30532
0.5368603642671292	30543
0.5377276669557676	30549
0.5385949696444059	30556
0.5394622723330442	30566
0.5403295750216826	30571
0.5411968777103209	30576
0.5420641803989592	30589
0.5429314830875975	30599
0.5437987857762359	30606
0.5446660884648742	30618
0.5455333911535126	30627
0.546400693842151	30637
0.5472679965307893	30648
0.5481352992194276	30656
0.5490026019080659	30658
0.5498699045967043	30667
0.5507372072853426	30676
0.5516045099739809	30684
0.5524718126626192	30694
0.5533391153512576	30701
0.5542064180398959	30715
0.5550737207285342	30725
0.5559410234171726	30733
0.5568083261058109	30740
0.5576756287944492	30748
0.5585429314830876	30759
0.559410234171726	30769
0.5602775368603643	30775
0.5611448395490026	30787
0.562012142237641	30793
0.5628794449262793	30808
0.5637467476149176	30814
0.5646140503035559	30817
0.5654813529921943	30824
0.5663486556808326	30833
0.5672159583694709	30836
0.5680832610581092	30838
0.5689505637467476	30844
0.5698178664353859	30852
0.5706851691240243	30864
0.5715524718126627	30872
0.572419774501301	30877
0.5732870771899393	30885
0.5741543798785776	30892
0.575021682567216	30899
0.5758889852558543	30906
0.5767562879444926	30916
0.577623590633131	30922
0.5784908933217693	30932
0.5793581960104076	30941
0.5802254986990459	30946
0.5810928013876843	30952
0.5819601040763226	30958
0.5828274067649609	30968
0.5836947094535994	30975
0.5845620121422377	30985
0.585429314830876	30994
0.5862966175195143	30997
0.5871639202081527	31000
0.588031222896791	31008
0.5888985255854293	31014
0.5897658282740676	31025
0.590633130962706	31028
0.5915004336513443	31034
0.5923677363399826	31045
0.593235039028621	31053
0.5941023417172593	31057
0.5949696444058976	31066
0.5958369470945359	31069
0.5967042497831744	31082
0.5975715524718127	31089
0.598438855160451	31099
0.5993061578490894	31103
0.6001734605377277	31110
0.601040763226366	31111
0.6019080659150043	31124
0.6027753686036427	31131
0.603642671292281	31144
0.6045099739809193	31151
0.6053772766695577	31170
0.606244579358196	31177
0.6071118820468343	31187
0.6079791847354726	31197
0.608846487424111	31209
0.6097137901127494	31219
0.6105810928013877	31226
0.611448395490026	31237
0.6123156981786644	31246
0.6131830008673027	31258
0.614050303555941	31265
0.6149176062445794	31277
0.6157849089332177	31286
0.616652211621856	31292
0.6175195143104943	31299
0.6183868169991327	31306
0.619254119687771	31314
0.6201214223764093	31321
0.6209887250650477	31327
0.6218560277536861	31331
0.6227233304423244	31338
0.6235906331309627	31344
0.6244579358196011	31354
0.6253252385082394	31356
0.6261925411968777	31362
0.627059843885516	31366
0.6279271465741544	31371
0.6287944492627927	31376
0.629661751951431	31385
0.6305290546400694	31394
0.6313963573287077	31405
0.632263660017346	31414
0.6331309627059843	31422
0.6339982653946227	31429
0.6348655680832611	31439
0.6357328707718994	31449
0.6366001734605378	31453
0.6374674761491761	31458
0.6383347788378144	31463
0.6392020815264527	31477
0.6400693842150911	31486
0.6409366869037294	31491
0.6418039895923677	31497
0.6426712922810061	31506
0.6435385949696444	31512
0.6444058976582827	31517
0.645273200346921	31520
0.6461405030355594	31529
0.6470078057241977	31538
0.6478751084128361	31544
0.6487424111014745	31558
0.6496097137901128	31562
0.6504770164787511	31571
0.6513443191673894	31579
0.6522116218560278	31586
0.6530789245446661	31597
0.6539462272333044	31609
0.6548135299219427	31615
0.6556808326105811	31628
0.6565481352992194	31636
0.6574154379878577	31642
0.6582827406764961	31649
0.6591500433651344	31655
0.6600173460537727	31665
0.6608846487424112	31672
0.6617519514310495	31680
0.6626192541196878	31692
0.6634865568083261	31701
0.6643538594969645	31710
0.6652211621856028	31717
0.6660884648742411	31729
0.6669557675628794	31735
0.6678230702515178	31744
0.6686903729401561	31755
0.6695576756287944	31761
0.6704249783174328	31769
0.6712922810060711	31777
0.6721595836947094	31790
0.6730268863833477	31803
0.6738941890719862	31811
0.6747614917606245	31826
0.6756287944492628	31832
0.6764960971379012	31842
0.6773633998265395	31849
0.6782307025151778	31850
0.6790980052038161	31859
0.6799653078924545	31867
0.6808326105810928	31872
0.6816999132697311	31875
0.6825672159583694	31888
0.6834345186470078	31900
0.6843018213356461	31910
0.6851691240242844	31915
0.6860364267129229	31930
0.6869037294015612	31940
0.6877710320901995	31949
0.6886383347788378	31955
0.6895056374674762	31961
0.6903729401561145	31969
0.6912402428447528	31978
0.6921075455333912	31986
0.6929748482220295	31996
0.6938421509106678	32006
0.6947094535993061	32017
0.6955767562879445	32032
0.6964440589765828	32041
0.6973113616652211	32048
0.6981786643538594	32058
0.6990459670424979	32066
0.6999132697311362	32074
0.7007805724197745	32084
0.7016478751084129	32096
0.7025151777970512	32105
0.7033824804856895	32114
0.7042497831743278	32121
0.7051170858629662	32130
0.7059843885516045	32135
0.7068516912402428	32148
0.7077189939288812	32159
0.7085862966175195	32166
0.7094535993061578	32174
0.7103209019947961	32179
0.7111882046834345	32188
0.7120555073720729	32197
0.7129228100607112	32203
0.7137901127493496	32215
0.7146574154379879	32216
0.7155247181266262	32226
0.7163920208152645	32233
0.7172593235039029	32239
0.7181266261925412	32246
0.7189939288811795	32252
0.7198612315698178	32262
0.7207285342584562	32266
0.7215958369470945	32271
0.7224631396357328	32282
0.7233304423243712	32293
0.7241977450130095	32303
0.7250650477016479	32311
0.7259323503902863	32327
0.7267996530789246	32337
0.7276669557675629	32343
0.7285342584562012	32357
0.7294015611448396	32366
0.7302688638334779	32375
0.7311361665221162	32378
0.7320034692107545	32382
0.7328707718993929	32393
0.7337380745880312	32399
0.7346053772766695	32407
0.7354726799653079	32418
0.7363399826539462	32428
0.7372072853425846	32436
0.738074588031223	32443
0.7389418907198613	32452
0.7398091934084996	32459
0.7406764960971379	32467
0.7415437987857763	32475
0.7424111014744146	32482
0.7432784041630529	32488
0.7441457068516912	32497
0.7450130095403296	32512
0.7458803122289679	32519
0.7467476149176062	32525
0.7476149176062445	32533
0.7484822202948829	32546
0.7493495229835212	32552
0.7502168256721596	32565
0.751084128360798	32577
0.7519514310494363	32587
0.7528187337380746	32594
0.753686036426713	32598
0.7545533391153513	32605
0.7554206418039896	32617
0.7562879444926279	32633
0.7571552471812663	32642
0.7580225498699046	32650
0.7588898525585429	32662
0.7597571552471812	32670
0.7606244579358196	32676
0.7614917606244579	32688
0.7623590633130962	32703
0.7632263660017347	32713
0.764093668690373	32726
0.7649609713790113	32734
0.7658282740676496	32750
0.766695576756288	32760
0.7675628794449263	32770
0.7684301821335646	32775
0.769297484822203	32783
0.7701647875108413	32788
0.7710320901994796	32799
0.7718993928881179	32805
0.7727666955767563	32818
0.7736339982653946	32824
0.7745013009540329	32834
0.7753686036426712	32847
0.7762359063313097	32862
0.777103209019948	32882
0.7779705117085863	32890
0.7788378143972247	32899
0.779705117085863	32911
0.7805724197745013	32923
0.7814397224631396	32934
0.782307025151778	32944
0.7831743278404163	32955
0.7840416305290546	32963
0.784908933217693	32969
0.7857762359063313	32981
0.7866435385949696	32993
0.7875108412836079	33003
0.7883781439722463	33014
0.7892454466608847	33033
0.790112749349523	33040
0.7909800520381614	33052
0.7918473547267997	33062
0.792714657415438	33076
0.7935819601040763	33087
0.7944492627927147	33097
0.795316565481353	33106
0.7961838681699913	33117
0.7970511708586296	33127
0.797918473547268	33137
0.7987857762359063	33150
0.7996530789245446	33160
0.800520381613183	33170
0.8013876843018214	33178
0.8022549869904597	33190
0.803122289679098	33203
0.8039895923677364	33214
0.8048568950563747	33228
0.805724197745013	33236
0.8065915004336514	33249
0.8074588031222897	33259
0.808326105810928	33267
0.8091934084995663	33276
0.8100607111882047	33291
0.810928013876843	33304
0.8117953165654813	33315
0.8126626192541196	33325
0.813529921942758	33334
0.8143972246313964	33341
0.8152645273200347	33353
0.8161318300086731	33368
0.8169991326973114	33377
0.8178664353859497	33383
0.818733738074588	33402
0.8196010407632264	33409
0.8204683434518647	33417
0.821335646140503	33431
0.8222029488291414	33443
0.8230702515177797	33453
0.823937554206418	33459
0.8248048568950563	33467
0.8256721595836947	33477
0.826539462272333	33490
0.8274067649609714	33499
0.8282740676496098	33508
0.8291413703382481	33515
0.8300086730268864	33520
0.8308759757155247	33531
0.8317432784041631	33539
0.8326105810928014	33550
0.8334778837814397	33563
0.834345186470078	33572
0.8352124891587164	33587
0.8360797918473547	33593
0.836947094535993	33605
0.8378143972246314	33612
0.8386816999132697	33624
0.839549002601908	33635
0.8404163052905465	33643
0.8412836079791848	33645
0.8421509106678231	33658
0.8430182133564614	33671
0.8438855160450998	33678
0.8447528187337381	33685
0.8456201214223764	33699
0.8464874241110147	33710
0.8473547267996531	33720
0.8482220294882914	33735
0.8490893321769297	33741
0.849956634865568	33747
0.8508239375542064	33763
0.8516912402428447	33773
0.852558542931483	33783
0.8534258456201215	33796
0.8542931483087598	33806
0.8551604509973981	33811
0.8560277536860365	33828
0.8568950563746748	33840
0.8577623590633131	33851
0.8586296617519514	33867
0.8594969644405898	33875
0.8603642671292281	33890
0.8612315698178664	33902
0.8620988725065047	33918
0.8629661751951431	33927
0.8638334778837814	33936
0.8647007805724197	33951
0.8655680832610582	33956
0.8664353859496965	33968
0.8673026886383348	33981
0.8681699913269731	33986
0.8690372940156115	33994
0.8699045967042498	34008
0.8707718993928881	34021
0.8716392020815265	34032
0.8725065047701648	34050
0.8733738074588031	34063
0.8742411101474414	34071
0.8751084128360798	34086
0.8759757155247181	34097
0.8768430182133564	34105
0.8777103209019947	34113
0.8785776235906332	34126
0.8794449262792715	34132
0.8803122289679098	34146
0.8811795316565482	34162
0.8820468343451865	34171
0.8829141370338248	34183
0.8837814397224631	34192
0.8846487424111015	34205
0.8855160450997398	34219
0.8863833477883781	34232
0.8872506504770165	34250
0.8881179531656548	34269
0.8889852558542931	34280
0.8898525585429314	34299
0.8907198612315698	34314
0.8915871639202082	34329
0.8924544666088465	34342
0.8933217692974849	34360
0.8941890719861232	34364
0.8950563746747615	34371
0.8959236773633998	34384
0.8967909800520382	34400
0.8976582827406765	34408
0.8985255854293148	34419
0.8993928881179531	34433
0.9002601908065915	34443
0.9011274934952298	34458
0.9019947961838681	34473
0.9028620988725065	34489
0.9037294015611448	34511
0.9045967042497832	34532
0.9054640069384216	34549
0.9063313096270599	34562
0.9071986123156982	34585
0.9080659150043365	34589
0.9089332176929749	34604
0.9098005203816132	34615
0.9106678230702515	34625
0.9115351257588898	34646
0.9124024284475282	34660
0.9132697311361665	34674
0.9141370338248048	34694
0.9150043365134432	34718
0.9158716392020815	34731
0.9167389418907199	34745
0.9176062445793582	34758
0.9184735472679966	34776
0.9193408499566349	34787
0.9202081526452732	34803
0.9210754553339116	34812
0.9219427580225499	34822
0.9228100607111882	34832
0.9236773633998265	34854
0.9245446660884649	34861
0.9254119687771032	34878
0.9262792714657415	34895
0.9271465741543798	34914
0.9280138768430182	34929
0.9288811795316565	34946
0.9297484822202949	34961
0.9306157849089333	34981
0.9314830875975716	34995
0.9323503902862099	35012
0.9332176929748482	35027
0.9340849956634866	35037
0.9349522983521249	35054
0.9358196010407632	35073
0.9366869037294016	35093
0.9375542064180399	35112
0.9384215091066782	35128
0.9392888117953165	35137
0.9401561144839549	35155
0.9410234171725932	35168
0.9418907198612315	35192
0.94275802254987	35208
0.9436253252385083	35224
0.9444926279271466	35240
0.9453599306157849	35260
0.9462272333044233	35274
0.9470945359930616	35290
0.9479618386816999	35307
0.9488291413703382	35331
0.9496964440589766	35346
0.9505637467476149	35366
0.9514310494362532	35381
0.9522983521248916	35400
0.9531656548135299	35423
0.9540329575021682	35445
0.9549002601908065	35474
0.955767562879445	35494
0.9566348655680833	35511
0.9575021682567216	35532
0.95836947094536	35548
0.9592367736339983	35572
0.9601040763226366	35587
0.9609713790112749	35614
0.9618386816999133	35639
0.9627059843885516	35658
0.9635732870771899	35675
0.9644405897658282	35695
0.9653078924544666	35722
0.9661751951431049	35744
0.9670424978317432	35759
0.9679098005203816	35771
0.96877710320902	35792
0.9696444058976583	35823
0.9705117085862967	35848
0.971379011274935	35877
0.9722463139635733	35915
0.9731136166522116	35942
0.97398091934085	35969
0.9748482220294883	35988
0.9757155247181266	36026
0.9765828274067649	36061
0.9774501300954033	36096
0.9783174327840416	36136
0.9791847354726799	36165
0.9800520381613183	36199
0.9809193408499567	36226
0.981786643538595	36262
0.9826539462272333	36306
0.9835212489158717	36349
0.98438855160451	36391
0.9852558542931483	36425
0.9861231569817867	36468
0.986990459670425	36513
0.9878577623590633	36558
0.9887250650477016	36606
0.98959236773634	36655
0.9904596704249783	36708
0.9913269731136166	36763
0.9921942758022549	36822
0.9930615784908933	36895
0.9939288811795317	36983
0.99479618386817	37061
0.9956634865568084	37144
0.9965307892454467	37248
0.997398091934085	37381
0.9982653946227233	37555
0.9991326973113617	37827
